year,id,paper,position,answer,infographic_url,question_url
2004,UPSCPRELI2004GS01031,GS1,31,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01031.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01031
2004,UPSCPRELI2004GS01032,GS1,32,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01032.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01032
2004,UPSCPRELI2004GS01033,GS1,33,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01033.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01033
2004,UPSCPRELI2004GS01034,GS1,34,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01034.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01034
2004,UPSCPRELI2004GS01035,GS1,35,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01035.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01035
2004,UPSCPRELI2004GS01036,GS1,36,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01036.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01036
2004,UPSCPRELI2004GS01037,GS1,37,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01037.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01037
2004,UPSCPRELI2004GS01038,GS1,38,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01038.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01038
2004,UPSCPRELI2004GS01039,GS1,39,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01039.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01039
2004,UPSCPRELI2004GS01040,GS1,40,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01040.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01040
2004,UPSCPRELI2004GS01041,GS1,41,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01041.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01041
2004,UPSCPRELI2004GS01042,GS1,42,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01042.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01042
2004,UPSCPRELI2004GS01043,GS1,43,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01043.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01043
2004,UPSCPRELI2004GS01044,GS1,44,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01044.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01044
2004,UPSCPRELI2004GS01045,GS1,45,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01045.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01045
2004,UPSCPRELI2004GS01046,GS1,46,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01046.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01046
2004,UPSCPRELI2004GS01047,GS1,47,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01047.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01047
2004,UPSCPRELI2004GS01048,GS1,48,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01048.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01048
2004,UPSCPRELI2004GS01049,GS1,49,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01049.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01049
2004,UPSCPRELI2004GS01050,GS1,50,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01050.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01050
2004,UPSCPRELI2004GS01051,GS1,51,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01051.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01051
2004,UPSCPRELI2004GS01052,GS1,52,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01052.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01052
2004,UPSCPRELI2004GS01053,GS1,53,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01053.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01053
2004,UPSCPRELI2004GS01054,GS1,54,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01054.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01054
2004,UPSCPRELI2004GS01055,GS1,55,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01055.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01055
2004,UPSCPRELI2004GS01056,GS1,56,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01056.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01056
2004,UPSCPRELI2004GS01057,GS1,57,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01057.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01057
2004,UPSCPRELI2004GS01058,GS1,58,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01058.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01058
2004,UPSCPRELI2004GS01059,GS1,59,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01059.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01059
2004,UPSCPRELI2004GS01060,GS1,60,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01060.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01060
2004,UPSCPRELI2004GS01061,GS1,61,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01061.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01061
2004,UPSCPRELI2004GS01062,GS1,62,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01062.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01062
2004,UPSCPRELI2004GS01063,GS1,63,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01063.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01063
2004,UPSCPRELI2004GS01064,GS1,64,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01064.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01064
2004,UPSCPRELI2004GS01065,GS1,65,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01065.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01065
2004,UPSCPRELI2004GS01066,GS1,66,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01066.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01066
2004,UPSCPRELI2004GS01067,GS1,67,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01067.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01067
2004,UPSCPRELI2004GS01068,GS1,68,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01068.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01068
2004,UPSCPRELI2004GS01069,GS1,69,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01069.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01069
2004,UPSCPRELI2004GS01070,GS1,70,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01070.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01070
2004,UPSCPRELI2004GS01071,GS1,71,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01071.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01071
2004,UPSCPRELI2004GS01072,GS1,72,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01072.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01072
2004,UPSCPRELI2004GS01073,GS1,73,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01073.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01073
2004,UPSCPRELI2004GS01074,GS1,74,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01074.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01074
2004,UPSCPRELI2004GS01075,GS1,75,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01075.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01075
2004,UPSCPRELI2004GS01076,GS1,76,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01076.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01076
2004,UPSCPRELI2004GS01077,GS1,77,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01077.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01077
2004,UPSCPRELI2004GS01078,GS1,78,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01078.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01078
2004,UPSCPRELI2004GS01079,GS1,79,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01079.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01079
2004,UPSCPRELI2004GS01080,GS1,80,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01080.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01080
2004,UPSCPRELI2004GS01081,GS1,81,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01081.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01081
2004,UPSCPRELI2004GS01082,GS1,82,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01082.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01082
2004,UPSCPRELI2004GS01083,GS1,83,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01083.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01083
2004,UPSCPRELI2004GS01084,GS1,84,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01084.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01084
2004,UPSCPRELI2004GS01085,GS1,85,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01085.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01085
2004,UPSCPRELI2004GS01086,GS1,86,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01086.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01086
2004,UPSCPRELI2004GS01087,GS1,87,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01087.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01087
2004,UPSCPRELI2004GS01088,GS1,88,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01088.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01088
2004,UPSCPRELI2004GS01089,GS1,89,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01089.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01089
2004,UPSCPRELI2004GS01090,GS1,90,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01090.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01090
2004,UPSCPRELI2004GS01091,GS1,91,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01091.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01091
2004,UPSCPRELI2004GS01092,GS1,92,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01092.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01092
2004,UPSCPRELI2004GS01093,GS1,93,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01093.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01093
2004,UPSCPRELI2004GS01094,GS1,94,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01094.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01094
2004,UPSCPRELI2004GS01095,GS1,95,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01095.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01095
2004,UPSCPRELI2004GS01096,GS1,96,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01096.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01096
2004,UPSCPRELI2004GS01097,GS1,97,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01097.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01097
2004,UPSCPRELI2004GS01098,GS1,98,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01098.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01098
2004,UPSCPRELI2004GS01099,GS1,99,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01099.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01099
2004,UPSCPRELI2004GS01100,GS1,100,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01100.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01100
2004,UPSCPRELI2004GS01101,GS1,101,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01101.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01101
2004,UPSCPRELI2004GS01102,GS1,102,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01102.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01102
2004,UPSCPRELI2004GS01103,GS1,103,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01103.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01103
2004,UPSCPRELI2004GS01104,GS1,104,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01104.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01104
2004,UPSCPRELI2004GS01105,GS1,105,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01105.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01105
2004,UPSCPRELI2004GS01106,GS1,106,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01106.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01106
2004,UPSCPRELI2004GS01107,GS1,107,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01107.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01107
2004,UPSCPRELI2004GS01108,GS1,108,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01108.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01108
2004,UPSCPRELI2004GS01109,GS1,109,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01109.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01109
2004,UPSCPRELI2004GS01110,GS1,110,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01110.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01110
2004,UPSCPRELI2004GS01111,GS1,111,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01111.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01111
2004,UPSCPRELI2004GS01112,GS1,112,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01112.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01112
2004,UPSCPRELI2004GS01113,GS1,113,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01113.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01113
2004,UPSCPRELI2004GS01114,GS1,114,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01114.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01114
2004,UPSCPRELI2004GS01115,GS1,115,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01115.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01115
2004,UPSCPRELI2004GS01116,GS1,116,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01116.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01116
2004,UPSCPRELI2004GS01117,GS1,117,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01117.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01117
2004,UPSCPRELI2004GS01118,GS1,118,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01118.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01118
2004,UPSCPRELI2004GS01119,GS1,119,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01119.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01119
2004,UPSCPRELI2004GS01120,GS1,120,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01120.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01120
2004,UPSCPRELI2004GS01121,GS1,121,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01121.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01121
2004,UPSCPRELI2004GS01122,GS1,122,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01122.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01122
2004,UPSCPRELI2004GS01123,GS1,123,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01123.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01123
2004,UPSCPRELI2004GS01124,GS1,124,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01124.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01124
2004,UPSCPRELI2004GS01125,GS1,125,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01125.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01125
2004,UPSCPRELI2004GS01126,GS1,126,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01126.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01126
2004,UPSCPRELI2004GS01127,GS1,127,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01127.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01127
2004,UPSCPRELI2004GS01128,GS1,128,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01128.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01128
2004,UPSCPRELI2004GS01129,GS1,129,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01129.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01129
2004,UPSCPRELI2004GS01130,GS1,130,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01130.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01130
2004,UPSCPRELI2004GS01131,GS1,131,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01131.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01131
2004,UPSCPRELI2004GS01132,GS1,132,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01132.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01132
2004,UPSCPRELI2004GS01133,GS1,133,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2004/UPSCPRELI2004GS01133.webp,https://www.dalvoy.com/upsc/prelims/2004/q/UPSCPRELI2004GS01133
